pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,9/18/2022,94.6,"Myers, Wil",ground_ball,43,57.6,3,95,2162,0.129,0.116,1
FC,9/18/2022,92.2,"Soto, Juan",line_drive,266,109.6,15,92.3,2239,0.711,0.793,6
FF,9/18/2022,92.8,"Cronenworth, Jake",fly_ball,339,89.2,30,92.9,2477,0.06,0.072,3
FF,9/18/2022,93.2,"Drury, Brandon",line_drive,285,105.3,16,93.4,2492,0.571,0.654,5
FF,9/18/2022,93.2,"Machado, Manny",fly_ball,227,69.5,31,93.6,2385,0.837,0.845,4
FF,9/18/2022,91.3,"Profar, Jurickson",fly_ball,413,101.4,26,91.4,2394,0.6,1.021,6
FC,9/18/2022,91.7,"Azocar, José",line_drive,310,87.9,24,92.1,2276,0.183,0.202,3
FF,9/18/2022,92.3,"Soto, Juan",ground_ball,90,106.1,3,93,2461,0.54,0.508,4
FF,9/18/2022,92.3,"Nola, Austin",ground_ball,93,94.1,4,92.8,2213,0.426,0.4,4
FF,9/17/2022,93.9,"Machado, Manny",fly_ball,268,86.3,49,92.2,2468,0.003,0.003,3
FF,9/17/2022,94,"Soto, Juan",fly_ball,291,90.4,49,92.3,2542,0.009,0.008,3
FF,9/17/2022,92.6,"Profar, Jurickson",fly_ball,336,91.5,39,91.1,2495,0.029,0.036,3
SL,9/17/2022,86,"Azocar, José",ground_ball,5,82.3,-16,85.3,2429,0.089,0.082,2
SL,9/17/2022,85.4,"Campusano, Luis",fly_ball,238,69.9,32,84.5,2437,0.783,0.783,4
CH,9/17/2022,83.1,"Kim, Ha-Seong",fly_ball,346,92,38,81.9,2184,0.037,0.048,3
KC,9/17/2022,80.9,"Kim, Ha-Seong",line_drive,296,96.5,16,80.3,2580,0.677,0.711,4
FS,9/17/2022,83.7,"Bell, Josh",fly_ball,360,94.5,26,83.4,1772,0.189,0.26,3
FC,9/17/2022,91.2,"Cronenworth, Jake",ground_ball,7,92.3,-16,90.9,2382,0.151,0.146,2
FF,9/16/2022,92.8,"Soto, Juan",fly_ball,353,99.9,25,92.7,2455,0.517,0.807,6
FF,9/16/2022,93,"Myers, Wil",ground_ball,1,59.7,-59,93.1,2438,0.254,0.237,2
CH,9/16/2022,83.3,"Azocar, José",line_drive,232,87,15,83.4,609,0.963,0.911,4
KC,9/16/2022,78.9,"Nola, Austin",line_drive,274,96.2,16,78.8,2620,0.677,0.711,4
FF,9/16/2022,92.4,"Cronenworth, Jake",line_drive,354,92.8,24,92.3,2326,0.174,0.225,3
FF,9/16/2022,96.1,"Drury, Brandon",fly_ball,298,87.8,40,96.7,2233,0.009,0.008,3
CH,9/16/2022,84.5,"Bell, Josh",line_drive,248,86,16,84.2,722,0.949,0.901,4
FA,9/16/2022,52.7,"Cronenworth, Jake",fly_ball,253,80.8,47,50.8,1272,0.023,0.022,3
FF,9/16/2022,94.9,"Machado, Manny",fly_ball,277,92.1,49,95.2,2248,0.009,0.011,3
FA,9/16/2022,55.9,"Campusano, Luis",ground_ball,128,99.7,8,54.3,1260,0.671,0.622,4
FA,9/16/2022,51.1,"Kim, Ha-Seong",line_drive,388,103.1,22,49.6,1173,0.666,0.977,6
FC,9/16/2022,85.6,"Kim, Ha-Seong",line_drive,241,91.1,13,85.7,825,0.923,0.905,4
FA,9/16/2022,52,"Drury, Brandon",line_drive,326,100.6,19,50.3,1184,0.38,0.436,5
FF,9/16/2022,95.7,"Soto, Juan",fly_ball,337,93.1,27,95.7,2290,0.149,0.201,3
FA,9/16/2022,53.7,"Liberato, Luis",fly_ball,338,97.1,44,51.7,1206,0.02,0.026,3
SI,9/15/2022,97.7,"Drury, Brandon",line_drive,171,57.1,32,96.1,2380,0.417,0.375,1
FF,9/15/2022,95.1,"Cronenworth, Jake",line_drive,309,103.1,14,93.8,2247,0.766,0.813,4
FF,9/15/2022,98,"Liberato, Luis",fly_ball,291,87.1,45,98.7,2228,0.006,0.005,3
FF,9/15/2022,96.4,"Cronenworth, Jake",ground_ball,28,86.7,-3,96.5,2347,0.183,0.165,2
FF,9/15/2022,97.3,"Kim, Ha-Seong",ground_ball,1,84.2,-68,97.9,2324,0.266,0.26,2
SI,9/15/2022,90.9,"Myers, Wil",ground_ball,22,95.7,-4,90.8,2173,0.314,0.317,2
SL,9/15/2022,83.3,"Machado, Manny",popup,162,88.6,64,83.2,2476,0.006,0.005,3
CH,9/15/2022,88.7,"Soto, Juan",ground_ball,2,63.1,-45,89.1,2017,0.174,0.159,2
FF,9/14/2022,93,"Kim, Ha-Seong",popup,53,74.8,89,93.7,2352,0.006,0.005,3
FF,9/14/2022,89.3,"Profar, Jurickson",line_drive,256,82.8,22,89.5,2345,0.566,0.559,4
SL,9/14/2022,92.2,"Profar, Jurickson",fly_ball,294,87.6,42,92.8,2157,0.006,0.005,3
SI,9/14/2022,88,"Alfaro, Jorge",line_drive,291,108.6,12,88.1,2221,0.906,0.967,5
FF,9/14/2022,88.6,"Grisham, Trent",line_drive,265,84.5,22,88.6,2345,0.471,0.458,3
FS,9/14/2022,84.1,"Bell, Josh",ground_ball,28,54.1,0,85.2,1120,0.114,0.103,1
FF,9/14/2022,88.3,"Myers, Wil",line_drive,356,104.1,18,89,2249,0.494,0.609,5
KC,9/13/2022,85.6,"Kim, Ha-Seong",ground_ball,13,23.7,-2,86.5,2954,0.26,0.27,1
FF,9/13/2022,92.1,"Profar, Jurickson",ground_ball,19,100.9,-5,92.4,2445,0.274,0.247,2
SL,9/13/2022,82.9,"Soto, Juan",ground_ball,1,51.8,-52,83.1,2422,0.197,0.177,1
FF,9/13/2022,98.6,"Cronenworth, Jake",ground_ball,0,54.5,-87,99.2,2216,0.143,0.129,1
KC,9/13/2022,85.8,"Bell, Josh",line_drive,228,107.1,10,85.7,3131,0.837,0.84,4
SL,9/13/2022,82.6,"Nola, Austin",ground_ball,2,38.3,-63,82.5,2606,0.226,0.208,1
FF,9/13/2022,92.4,"Profar, Jurickson",fly_ball,253,74.2,26,92.9,2536,0.777,0.735,4
SL,9/13/2022,82.7,"Grisham, Trent",line_drive,224,87.8,16,82.9,2656,0.926,0.877,4
FF,9/13/2022,92.6,"Nola, Austin",line_drive,218,80.6,16,93,2526,0.894,0.856,4
FF,9/13/2022,91,"Grisham, Trent",fly_ball,328,99.6,41,91.3,2476,0.117,0.223,3
SL,9/13/2022,88.8,"Soto, Juan",ground_ball,5,93.8,-23,88.4,3134,0.089,0.08,2
FF,9/11/2022,96.1,"Kim, Ha-Seong",fly_ball,380,100.2,31,96.4,2158,0.483,0.939,6
CH,9/11/2022,85.1,"Azocar, José",fly_ball,290,90.5,29,85.3,1788,0.083,0.111,3
FF,9/11/2022,95.2,"Nola, Austin",ground_ball,39,103.5,-2,95.6,2068,0.36,0.328,4
FC,9/11/2022,92.4,"Soto, Juan",line_drive,339,109.8,18,93,2023,0.769,1.064,6
FF,9/11/2022,97.2,"Cronenworth, Jake",ground_ball,14,97.4,-10,97.2,2296,0.209,0.188,2
FC,9/11/2022,91.5,"Azocar, José",ground_ball,22,99.8,-4,92,2057,0.326,0.309,2
CH,9/11/2022,83.4,"Bell, Josh",popup,123,72.1,65,83.5,1757,0.003,0.003,3
CH,9/11/2022,84.9,"Rosario, Eguy",ground_ball,47,67.9,4,84.9,1767,0.151,0.138,2
FS,9/11/2022,88.6,"Profar, Jurickson",line_drive,289,99.2,18,88.4,1464,0.4,0.453,4
FF,9/10/2022,92.3,"Profar, Jurickson",line_drive,336,94.5,22,91.7,2396,0.206,0.255,3
FF,9/10/2022,92.4,"Cronenworth, Jake",ground_ball,64,104.8,1,91.5,2560,0.44,0.396,4
SL,9/10/2022,83.7,"Machado, Manny",ground_ball,5,71.8,-23,84.6,2326,0.029,0.026,2
SL,9/10/2022,85.6,"Campusano, Luis",ground_ball,95,102.3,5,86.2,2541,0.603,0.562,4
FF,9/10/2022,95.2,"Soto, Juan",ground_ball,128,105,5,96.4,2368,0.563,0.519,4
SL,9/10/2022,83.2,"Profar, Jurickson",fly_ball,374,96.5,31,83.9,2627,0.209,0.391,5
SL,9/10/2022,82.6,"Kim, Ha-Seong",fly_ball,285,88.7,45,83.4,2261,0.009,0.011,3
FF,9/10/2022,95.4,"Cronenworth, Jake",line_drive,258,98.6,13,95.7,2248,0.891,0.862,4
SL,9/10/2022,84.1,"Myers, Wil",fly_ball,384,101.3,27,84.2,2601,0.62,1.108,6
FF,9/10/2022,93.2,"Bell, Josh",ground_ball,82,100.9,4,93.6,2209,0.586,0.562,4
KC,9/9/2022,85.8,"Soto, Juan",fly_ball,268,97.5,51,86.8,2641,0.009,0.016,3
FC,9/9/2022,93.1,"Bell, Josh",popup,165,59.4,47,93.4,2256,0.157,0.141,1
FC,9/9/2022,91.5,"Machado, Manny",line_drive,204,94.9,11,91.6,2193,0.791,0.756,4
FF,9/9/2022,95.8,"Cronenworth, Jake",line_drive,237,108.1,12,95.5,2439,0.891,0.934,5
