pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
CU,9/16/2022,77.4,"Tucker, Kyle",fly_ball,340,100.3,44,77.5,2092,0.046,0.076,3
CU,9/16/2022,74.7,"Bregman, Alex",fly_ball,351,96.7,38,75.2,1938,0.12,0.235,3
CU,9/16/2022,77.8,"Alvarez, Yordan",ground_ball,43,109.3,-1,78.3,2081,0.477,0.429,4
CU,9/16/2022,77.8,"Peña, Jeremy",ground_ball,9,90.5,-14,78.2,2030,0.14,0.132,2
FF,9/15/2022,93.6,"Peña, Jeremy",fly_ball,372,94.1,30,93.3,2364,0.134,0.22,3
FF,9/15/2022,94.2,"McCormick, Chas",ground_ball,7,62.4,-18,94.1,2336,0.043,0.039,2
FF,9/15/2022,93.4,"Vázquez, Christian",ground_ball,60,98,1,93.5,2350,0.406,0.365,4
SL,9/15/2022,84.2,"Díaz, Aledmys",line_drive,386,104.3,21,82.8,2667,0.634,0.884,6
SI,9/15/2022,92.9,"Tucker, Kyle",line_drive,244,98.4,12,90.6,2560,0.906,0.873,4
SL,9/15/2022,82.9,"Peña, Jeremy",ground_ball,0,61,-75,81.5,2791,0.194,0.175,2
SL,9/15/2022,84.1,"McCormick, Chas",ground_ball,0,56.7,-68,82.8,2869,0.22,0.198,1
SI,9/15/2022,93.4,"Alvarez, Yordan",line_drive,191,109.6,8,90.5,2491,0.783,0.768,4
FF,9/14/2022,99.9,"Altuve, Jose",ground_ball,5,106.6,-17,100.9,2372,0.22,0.202,2
FF,9/14/2022,95.6,"Hensley, David",fly_ball,234,80.8,48,95.8,2533,0.034,0.04,3
FF,9/14/2022,99.3,"Vázquez, Christian",popup,184,60.5,37,99.9,2424,0.474,0.427,3
SI,9/14/2022,97.6,"Mancini, Trey",ground_ball,5,87,-28,98.5,2430,0.046,0.041,2
CH,9/14/2022,90.4,"Tucker, Kyle",fly_ball,278,85.9,36,90.3,1904,0.011,0.014,3
FF,9/14/2022,95.8,"McCormick, Chas",line_drive,186,59.9,35,96.4,2560,0.52,0.468,3
FF,9/14/2022,95.5,"Bregman, Alex",line_drive,169,62.6,22,95.1,2400,0.6,0.54,4
SI,9/14/2022,98.3,"Gurriel, Yuli",line_drive,285,97.4,13,98.9,2335,0.926,0.909,4
SL,9/14/2022,82.9,"Peña, Jeremy",ground_ball,71,86.2,4,83.3,2671,0.403,0.413,4
SL,9/13/2022,82.2,"Dubón, Mauricio",ground_ball,0,50,-83,82.5,2445,0.151,0.136,1
SI,9/13/2022,93.1,"Díaz, Aledmys",ground_ball,149,99.5,6,93.7,2128,0.651,0.611,4
FF,9/13/2022,92.8,"Gurriel, Yuli",line_drive,381,102.1,22,93.5,2171,0.571,0.8,6
FF,9/13/2022,91.3,"Tucker, Kyle",fly_ball,324,89,38,90.5,2459,0.014,0.019,3
FF,9/13/2022,93.4,"Tucker, Kyle",fly_ball,262,100.4,54,93.6,2269,0.011,0.014,3
FF,9/13/2022,87,"Bregman, Alex",line_drive,273,86,22,86.7,2227,0.354,0.337,3
SL,9/13/2022,86.2,"Peña, Jeremy",ground_ball,35,100.3,-1,86.8,2650,0.386,0.357,2
SI,9/13/2022,92.4,"Bregman, Alex",fly_ball,381,97.7,30,92.4,2142,0.349,0.621,6
FF,9/13/2022,91.6,"Alvarez, Yordan",ground_ball,2,89.3,-41,90.2,2352,0.071,0.064,2
FF,9/13/2022,95.9,"Altuve, Jose",fly_ball,249,72.9,29,95.6,2530,0.68,0.662,4
SL,9/13/2022,84.2,"Maldonado, Martín",line_drive,292,86.7,23,84,2766,0.251,0.238,3
SL,9/12/2022,85.5,"Gurriel, Yuli",ground_ball,5,97.8,-21,85.5,2373,0.114,0.103,2
FF,9/12/2022,94.5,"Tucker, Kyle",line_drive,290,90.4,20,94.5,1975,0.417,0.418,4
FF,9/12/2022,95.9,"Bregman, Alex",line_drive,183,96.7,9,95.5,2207,0.634,0.571,4
SL,9/12/2022,83.7,"McCormick, Chas",ground_ball,24,85.2,-3,84.2,2579,0.169,0.152,2
SL,9/12/2022,87.1,"Alvarez, Yordan",fly_ball,384,103.2,35,86,2411,0.554,1.124,6
SL,9/12/2022,84.3,"Gurriel, Yuli",ground_ball,40,71,0,84.9,2499,0.117,0.109,2
FF,9/12/2022,93.7,"Bregman, Alex",fly_ball,286,81.4,38,94.4,2081,0.023,0.024,3
FF,9/12/2022,94.9,"Altuve, Jose",line_drive,147,70.5,14,94.7,2037,0.417,0.375,2
SI,9/12/2022,94.5,"Peña, Jeremy",popup,163,64.8,55,95.1,2061,0.054,0.049,3
SL,9/11/2022,86.5,"Dubón, Mauricio",fly_ball,206,80,52,85.8,2612,0.046,0.046,3
FC,9/11/2022,88.5,"Vázquez, Christian",fly_ball,356,96.8,31,90,2493,0.249,0.45,5
FC,9/11/2022,87.3,"Gurriel, Yuli",fly_ball,199,87.6,58,88.6,2414,0.023,0.032,3
FF,9/11/2022,93.5,"Tucker, Kyle",fly_ball,391,102.9,34,94.2,2349,0.571,1.151,6
FF,9/11/2022,94.5,"Alvarez, Yordan",fly_ball,408,107.6,24,96.9,2107,0.954,1.896,6
SL,9/10/2022,84.8,"Gurriel, Yuli",ground_ball,55,103.2,0,82.3,2592,0.469,0.441,4
CU,9/10/2022,75.1,"Altuve, Jose",ground_ball,27,62.9,-3,72.9,2892,0.117,0.109,2
FF,9/10/2022,93.4,"Maldonado, Martín",line_drive,321,97,21,90.9,2256,0.254,0.311,4
CU,9/10/2022,77.4,"Peña, Jeremy",fly_ball,308,86.2,37,75.1,2897,0.014,0.021,3
FF,9/10/2022,95.6,"McCormick, Chas",line_drive,323,91.7,23,96.1,2297,0.183,0.218,3
FF,9/10/2022,95.3,"Bregman, Alex",fly_ball,217,84.8,55,95.6,2392,0.023,0.028,3
SL,9/10/2022,79.8,"Alvarez, Yordan",fly_ball,410,107.7,26,79.1,2546,0.966,1.965,6
FF,9/9/2022,95.1,"Matijevic, J.J.",fly_ball,215,91.5,58,96.3,2307,0.006,0.007,3
SL,9/9/2022,82,"Altuve, Jose",popup,25,82.4,85,81.5,2597,0.014,0.015,3
FC,9/9/2022,88.3,"Maldonado, Martín",ground_ball,4,80.5,-34,87.7,2628,0.066,0.063,2
FC,9/9/2022,91.2,"Tucker, Kyle",ground_ball,3,67.2,-24,92.2,2439,0.043,0.04,2
FC,9/9/2022,87.6,"McCormick, Chas",fly_ball,399,106.5,27,87.3,2601,0.957,1.954,6
FC,9/9/2022,87.8,"Mancini, Trey",ground_ball,97,100.7,5,87,2592,0.64,0.613,4
SI,9/9/2022,94.8,"Peña, Jeremy",ground_ball,3,95,-35,95.6,2221,0.103,0.093,2
SI,9/7/2022,95.3,"Tucker, Kyle",fly_ball,391,102.2,32,94.3,2329,0.549,1.073,6
SL,9/7/2022,85.6,"Peña, Jeremy",ground_ball,2,91.1,-29,85.9,2549,0.086,0.087,2
SI,9/7/2022,96.1,"Dubón, Mauricio",ground_ball,15,28.1,0,95.6,2179,0.251,0.264,1
CH,9/7/2022,80.8,"Dubón, Mauricio",line_drive,303,100.2,14,80.1,1657,0.789,0.78,4
SL,9/7/2022,83.6,"Vázquez, Christian",line_drive,267,96.2,15,83.6,2859,0.811,0.823,4
SI,9/7/2022,97,"Vázquez, Christian",fly_ball,263,97.9,52,96.8,2256,0.006,0.005,3
SL,9/7/2022,87.6,"Alvarez, Yordan",ground_ball,1,67.3,-53,87.2,2393,0.249,0.243,2
SL,9/7/2022,81.6,"Mancini, Trey",ground_ball,25,101.2,-3,81.4,2861,0.303,0.273,2
SI,9/7/2022,97,"McCormick, Chas",fly_ball,268,81,34,97,2314,0.029,0.026,3
SI,9/7/2022,95.2,"Peña, Jeremy",ground_ball,6,86.2,-23,94.1,2378,0.1,0.105,2
FC,9/6/2022,90.3,"Alvarez, Yordan",ground_ball,84,97.3,5,89,2854,0.537,0.515,4
SL,9/6/2022,84.9,"Peña, Jeremy",popup,124,65,63,83.3,2666,0.006,0.005,3
SI,9/6/2022,95.4,"Alvarez, Yordan",line_drive,295,84.3,22,94.9,2358,0.471,0.458,3
FF,9/6/2022,93.3,"Gurriel, Yuli",ground_ball,15,85,-9,92.5,2455,0.12,0.108,2
SL,9/6/2022,87.8,"Peña, Jeremy",ground_ball,141,89.5,8,87.2,2249,0.494,0.445,4
KC,9/6/2022,84.4,"Tucker, Kyle",fly_ball,217,86.1,54,84.3,2330,0.011,0.01,3
SL,9/6/2022,87.9,"Altuve, Jose",ground_ball,3,81.5,-36,87.3,2411,0.069,0.062,2
SL,9/6/2022,83.6,"Vázquez, Christian",fly_ball,221,72.8,46,82.7,2567,0.171,0.173,3
CH,9/5/2022,82.5,"Maldonado, Martín",ground_ball,6,67.4,-15,82,1629,0.04,0.036,2
SI,9/5/2022,92.8,"McCormick, Chas",ground_ball,40,34.1,12,92.2,2113,0.209,0.199,1
CH,9/5/2022,85.2,"Mancini, Trey",ground_ball,4,97.9,-14,84.5,1747,0.206,0.198,2
SL,9/5/2022,84.3,"Alvarez, Yordan",popup,148,83,64,82.6,2679,0.006,0.005,3
FC,9/5/2022,91.2,"Peña, Jeremy",line_drive,250,91.9,13,89,2785,0.911,0.879,4
FF,9/5/2022,96.7,"Altuve, Jose",line_drive,230,107.8,12,94.3,2571,0.891,0.934,5
FF,9/4/2022,90.5,"Altuve, Jose",fly_ball,373,100.8,41,90.2,1939,0.14,0.255,3
