pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FC,9/21/2022,90,"Betts, Mookie",ground_ball,129,83.5,8,90.4,2216,0.457,0.442,4
FF,9/20/2022,91,"Barnes, Austin",fly_ball,394,100.6,31,89.6,2357,0.56,1.081,6
SL,9/20/2022,85.6,"Vargas, Miguel",line_drive,177,73.8,17,85.6,2322,0.774,0.709,4
FF,9/20/2022,91.6,"Lux, Gavin",line_drive,280,96.5,17,90.5,2478,0.52,0.562,4
FF,9/20/2022,91.5,"Taylor, Chris",fly_ball,257,78.9,44,90.5,2351,0.04,0.036,3
CU,9/20/2022,78.4,"Turner, Justin",line_drive,199,99.5,12,77.9,1177,0.906,0.88,4
CH,9/20/2022,84.5,"Barnes, Austin",ground_ball,54,65.2,5,84.7,1734,0.177,0.167,2
CU,9/20/2022,81.1,"Vargas, Miguel",ground_ball,79,82.8,6,81.9,2443,0.374,0.358,4
FC,9/20/2022,91.4,"Betts, Mookie",fly_ball,357,95,28,92,2240,0.177,0.26,5
FF,9/20/2022,96.2,"Smith, Will",ground_ball,2,68,-52,96.3,2329,0.24,0.236,2
KC,9/20/2022,82.1,"Bellinger, Cody",fly_ball,300,86.3,31,82.2,2573,0.04,0.045,3
FF,9/20/2022,95.7,"Freeman, Freddie",ground_ball,58,96.8,1,95.3,2250,0.426,0.4,4
SI,9/20/2022,89.9,"Thompson, Trayce",ground_ball,69,81.3,5,90.5,2228,0.297,0.276,2
FC,9/20/2022,91.7,"Taylor, Chris",fly_ball,328,90.2,31,92.6,2313,0.054,0.072,3
SL,9/20/2022,87.7,"Alberto, Hanser",ground_ball,5,67.6,-26,88.4,2249,0.04,0.037,2
CH,9/20/2022,91.6,"Lux, Gavin",fly_ball,325,87.4,29,91.9,2034,0.063,0.072,3
SI,9/20/2022,90.1,"Muncy, Max",line_drive,273,103.3,17,90.3,2280,0.48,0.552,5
FF,9/20/2022,96.6,"Turner, Justin",fly_ball,315,94.3,37,96.8,2348,0.083,0.134,3
SI,9/20/2022,89.1,"Smith, Will",line_drive,277,79.6,28,89.6,2129,0.183,0.173,3
SL,9/19/2022,85.5,"Lux, Gavin",ground_ball,16,98.4,-7,85.6,2156,0.26,0.24,2
CH,9/19/2022,89.7,"Freeman, Freddie",ground_ball,8,93.1,-6,89.5,1526,0.217,0.205,2
CH,9/19/2022,90.8,"Turner, Trea",popup,166,82.4,62,91.2,1592,0.014,0.013,3
FF,9/19/2022,98.3,"Betts, Mookie",ground_ball,7,88.2,-14,98.3,2272,0.114,0.103,2
CH,9/19/2022,90.6,"Bellinger, Cody",fly_ball,238,88.9,52,91.4,1290,0.017,0.018,3
