pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,9/7/2022,95.6,"Ruf, Darin",ground_ball,17,76.9,-8,96.4,2161,0.074,0.067,2
FF,9/7/2022,95.2,"Escobar, Eduardo",line_drive,244,94.7,13,95.2,2001,0.931,0.913,4
CH,9/7/2022,89.4,"Escobar, Eduardo",ground_ball,74,96.7,3,89.2,1579,0.506,0.493,4
SI,9/7/2022,96.3,"Escobar, Eduardo",line_drive,173,68.6,19,97.4,2252,0.723,0.651,4
FF,9/7/2022,93.2,"Naquin, Tyler",fly_ball,236,71.7,38,92.9,2255,0.434,0.433,3
SI,9/7/2022,95.9,"Canha, Mark",line_drive,282,96.7,18,97.3,2239,0.403,0.427,4
CU,9/7/2022,79.6,"Naquin, Tyler",ground_ball,120,97.8,5,79.7,2038,0.554,0.511,4
SI,9/7/2022,94.5,"Vogelbach, Daniel",line_drive,280,109.1,13,95.9,2211,0.849,0.913,5
SI,9/7/2022,95.4,"Canha, Mark",line_drive,286,102.7,11,95.9,2142,0.894,0.874,4
FF,9/7/2022,93.8,"Canha, Mark",line_drive,349,102,21,93.9,2419,0.529,0.705,5
SI,9/7/2022,95.5,"McNeil, Jeff",ground_ball,28,95.5,-2,96.6,2226,0.309,0.282,2
FF,9/7/2022,92.8,"Vogelbach, Daniel",fly_ball,212,98.1,65,92.6,2327,0.02,0.025,3
SI,9/6/2022,95.6,"Nimmo, Brandon",ground_ball,39,99.2,-2,95.8,2310,0.351,0.335,2
FF,9/6/2022,95.1,"Nimmo, Brandon",fly_ball,429,107,25,94.8,2299,0.96,1.935,6
CU,9/6/2022,81.4,"McNeil, Jeff",popup,217,82.2,54,81.9,2498,0.029,0.026,3
FF,9/6/2022,94.5,"McCann, James",line_drive,262,103.8,13,94.6,2312,0.84,0.865,4
CU,9/6/2022,80.8,"Alonso, Pete",ground_ball,62,74.1,4,81,2517,0.197,0.186,2
SI,9/6/2022,94,"Lindor, Francisco",ground_ball,7,106.4,-16,94.8,1819,0.214,0.193,2
SI,9/6/2022,95.5,"Canha, Mark",ground_ball,26,97.4,-5,96.4,2376,0.274,0.25,2
SI,9/6/2022,95,"Naquin, Tyler",ground_ball,3,91.8,-34,95,1923,0.1,0.095,2
SL,9/6/2022,87.6,"Vogelbach, Daniel",fly_ball,342,93.6,40,88,2850,0.031,0.044,3
FF,9/4/2022,98.3,"Escobar, Eduardo",ground_ball,241,72.7,37,98.3,2025,0.357,0.349,3
FF,9/4/2022,92,"Canha, Mark",popup,36,81.8,83,91.5,2290,0.017,0.02,3
CU,9/4/2022,82.3,"Canha, Mark",line_drive,199,95.6,12,81.9,1915,0.889,0.861,4
FF,9/4/2022,98,"McNeil, Jeff",line_drive,248,102.7,13,97.5,1907,0.88,0.899,4
FF,9/4/2022,93.8,"Lindor, Francisco",popup,55,85.4,84,93.1,2154,0.014,0.014,3
FF,9/4/2022,94.1,"Marte, Starling",popup,98,87.5,77,94.1,2220,0.009,0.008,3
FF,9/4/2022,94.3,"Nimmo, Brandon",fly_ball,246,88.5,53,94.1,1990,0.014,0.014,3
FF,9/4/2022,92.6,"Alonso, Pete",fly_ball,230,86.7,51,92.5,2280,0.014,0.017,3
SI,9/3/2022,93.8,"McNeil, Jeff",ground_ball,92,83,6,94.1,2051,0.374,0.358,4
SI,9/3/2022,92.1,"Canha, Mark",fly_ball,326,88.5,34,92.5,1938,0.02,0.021,3
FF,9/3/2022,93.3,"Lindor, Francisco",popup,123,83.9,68,94.4,2603,0.006,0.005,3
FF,9/3/2022,93.1,"Marte, Starling",ground_ball,10,92.1,-17,94.3,2457,0.126,0.113,2
FF,9/3/2022,94,"Nimmo, Brandon",ground_ball,5,91,-27,95.5,2511,0.074,0.067,2
SI,9/3/2022,93,"Canha, Mark",ground_ball,25,58.4,-4,93.1,2223,0.12,0.12,1
SI,9/2/2022,97,"Naquin, Tyler",ground_ball,26,74.7,-2,97.5,2145,0.103,0.093,2
FF,9/2/2022,92.8,"Nido, Tomás",popup,134,92.9,66,91.9,2374,0.017,0.021,3
FF,9/2/2022,91.8,"Escobar, Eduardo",fly_ball,305,100.9,45,91.1,2252,0.037,0.052,3
FF,9/2/2022,91.9,"Canha, Mark",line_drive,232,107,12,91.7,2446,0.903,0.949,5
SI,9/2/2022,97.3,"Alonso, Pete",ground_ball,59,51.1,7,97.3,2339,0.137,0.123,1
SL,9/2/2022,87.3,"McNeil, Jeff",fly_ball,276,78.1,35,86.8,2119,0.08,0.074,3
SI,9/2/2022,96.8,"Lindor, Francisco",ground_ball,4,98,-24,97.2,2212,0.117,0.111,2
FF,9/1/2022,94,"Marte, Starling",line_drive,235,81.1,20,93.1,2404,0.877,0.853,4
FF,9/1/2022,94.4,"McNeil, Jeff",ground_ball,27,96.7,-4,94,2376,0.3,0.282,2
FF,9/1/2022,94,"Nimmo, Brandon",fly_ball,217,75.8,51,92.8,2411,0.086,0.087,3
SL,9/1/2022,84.1,"Canha, Mark",popup,87,79.3,71,84.6,2697,0.006,0.005,3
