pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,7/31/2022,93.1,"Alonso, Pete",fly_ball,315,93.8,42,93,1890,0.006,0.005,3
SL,7/31/2022,81.1,"Lindor, Francisco",ground_ball,153,100.1,9,80.3,2633,0.703,0.647,4
SL,7/31/2022,81.2,"Nimmo, Brandon",ground_ball,74,92.3,3,80.7,2768,0.386,0.364,4
FF,7/31/2022,94.2,"Mazeika, Patrick",ground_ball,4,37.6,-45,93.6,2226,0.246,0.239,1
SI,7/30/2022,90.4,"Nimmo, Brandon",ground_ball,20,76.8,-5,90.8,2093,0.111,0.109,2
SI,7/29/2022,95.6,"Canha, Mark",ground_ball,11,92.6,-14,95.4,2094,0.163,0.15,2
SI,7/29/2022,95.8,"Alonso, Pete",ground_ball,5,107,-15,95.9,2054,0.226,0.203,2
SL,7/29/2022,82.1,"Nimmo, Brandon",fly_ball,406,104,32,81.9,2447,0.709,1.442,6
SL,7/29/2022,82.9,"Nido, Tomás",ground_ball,23,24.9,11,82.8,2359,0.231,0.234,1
SI,7/27/2022,97.9,"McNeil, Jeff",ground_ball,162,104.4,9,96.8,2100,0.754,0.722,4
SI,7/27/2022,97.7,"Canha, Mark",ground_ball,21,101.2,-7,97.7,2223,0.286,0.276,2
CH,7/27/2022,89.4,"Marte, Starling",line_drive,165,95.6,10,88.7,2239,0.703,0.661,4
FF,7/27/2022,96.5,"Nimmo, Brandon",ground_ball,2,64.5,-42,96.1,2129,0.14,0.126,2
CU,7/27/2022,84.7,"Lindor, Francisco",popup,150,66.4,60,85.4,2629,0.009,0.008,3
CH,7/27/2022,88.6,"Nido, Tomás",ground_ball,1,26.6,-73,87.7,2194,0.2,0.18,1
SI,7/26/2022,99.5,"Guillorme, Luis",ground_ball,2,73,-35,100.4,2386,0.077,0.069,2
SI,7/26/2022,99.7,"McNeil, Jeff",line_drive,227,97.7,13,100.5,2350,0.891,0.845,4
