pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,9/2/2022,91.4,"Bethancourt, Christian",line_drive,250,100.3,11,91.1,1881,0.88,0.868,4
EP,9/2/2022,45.6,"Ramírez, Harold",ground_ball,12,102.9,-13,43.6,1205,0.237,0.213,2
SL,8/31/2022,87,"Ramírez, Harold",ground_ball,3,75.9,-25,87.1,2815,0.026,0.023,2
CH,8/31/2022,87.4,"Arozarena, Randy",ground_ball,10,86.7,-6,87.2,1716,0.117,0.105,2
SL,8/31/2022,87.3,"Arozarena, Randy",ground_ball,128,96.7,7,87.5,2835,0.617,0.586,4
SI,8/31/2022,95.9,"Margot, Manuel",fly_ball,225,69.1,28,95.9,2425,0.92,0.876,4
SL,8/31/2022,82.9,"Chang, Yu",fly_ball,275,84.2,45,82.7,2652,0.009,0.01,3
SI,8/31/2022,92,"Margot, Manuel",popup,52,28.8,46,91.7,2039,0.114,0.103,1
SL,8/31/2022,82.3,"Paredes, Isaac",fly_ball,320,95.7,44,82.1,2558,0.017,0.025,3
SI,8/31/2022,94.1,"Díaz, Yandy",line_drive,172,89.5,10,93.6,2101,0.629,0.572,4
SL,8/31/2022,84.1,"Mejía, Francisco",fly_ball,251,76.5,42,83.9,2507,0.094,0.109,3
FF,8/30/2022,92.5,"Bethancourt, Christian",fly_ball,291,85.2,39,93,2112,0.02,0.028,3
SI,8/30/2022,88.8,"Margot, Manuel",fly_ball,342,98,26,88.4,1959,0.406,0.604,6
FF,8/30/2022,92,"Arozarena, Randy",line_drive,288,91.3,20,92.6,2067,0.36,0.362,4
SL,8/30/2022,78.4,"Walls, Taylor",popup,144,80.9,64,78.4,2372,0.006,0.005,3
FF,8/30/2022,94.4,"Bethancourt, Christian",fly_ball,194,66.1,26,94.9,2367,0.874,0.808,4
SI,8/30/2022,87.5,"Chang, Yu",ground_ball,67,87.4,2,87.2,2001,0.34,0.341,2
SL,8/28/2022,81.3,"Díaz, Yandy",ground_ball,10,106.1,-10,81.8,2461,0.32,0.304,2
CH,8/28/2022,87.1,"Siri, Jose",ground_ball,2,82.9,-26,87.6,2064,0.043,0.039,2
FF,8/28/2022,95.4,"Bethancourt, Christian",popup,153,67.6,57,95.4,2335,0.043,0.039,3
FF,8/28/2022,94.8,"Walls, Taylor",fly_ball,365,100,24,94.5,2229,0.497,0.745,6
FF,8/28/2022,95.1,"Arozarena, Randy",fly_ball,394,102.4,29,94.7,2305,0.631,1.208,6
SL,8/28/2022,77.2,"Ramírez, Harold",ground_ball,37,98.4,0,76.3,2364,0.397,0.376,4
SI,8/28/2022,95.9,"Díaz, Yandy",line_drive,137,66.6,13,97,2445,0.346,0.311,2
SI,8/28/2022,96.7,"Siri, Jose",ground_ball,2,44,-60,97,2329,0.223,0.201,1
FS,8/27/2022,93.2,"Arozarena, Randy",ground_ball,96,70.2,8,92.8,1964,0.183,0.165,2
SI,8/27/2022,95.3,"Margot, Manuel",line_drive,171,89.3,10,94.8,2215,0.591,0.534,4
SL,8/27/2022,83.3,"Walls, Taylor",ground_ball,29,84.3,-1,83.6,2619,0.217,0.209,2
SI,8/27/2022,92.7,"Ramírez, Harold",ground_ball,1,61.6,-60,92.4,2247,0.269,0.258,2
SI,8/26/2022,91.7,"Chang, Yu",ground_ball,117,86.4,8,92.2,2004,0.454,0.413,4
SL,8/26/2022,86.4,"Siri, Jose",fly_ball,433,110.8,22,87.5,2447,0.957,1.815,6
FF,8/26/2022,96.3,"Peralta, David",ground_ball,5,101.1,-16,97.1,2340,0.189,0.17,2
FF,8/26/2022,96.6,"Ramírez, Harold",ground_ball,26,104.3,-4,97,2202,0.369,0.344,2
CU,8/25/2022,76.3,"Margot, Manuel",ground_ball,6,57.4,-20,76.5,2576,0.071,0.07,1
SI,8/25/2022,92,"Chang, Yu",ground_ball,15,93.8,-7,93.1,2261,0.217,0.198,2
SI,8/25/2022,94.4,"Ramírez, Harold",line_drive,189,91,11,95.6,2259,0.74,0.709,4
CU,8/25/2022,74.9,"Margot, Manuel",line_drive,207,80.7,17,75.1,2478,0.937,0.901,4
CH,8/24/2022,85.7,"Peralta, David",ground_ball,2,84.9,-42,84.6,1616,0.063,0.057,2
SI,8/24/2022,92.7,"Chang, Yu",ground_ball,55,84.6,2,92.1,2276,0.311,0.302,2
SL,8/24/2022,84.7,"Ramírez, Harold",line_drive,162,109.8,9,83.7,2019,0.831,0.831,5
SL,8/24/2022,86.2,"Arozarena, Randy",ground_ball,15,89.4,-9,85.9,2443,0.151,0.142,2
SL,8/24/2022,85.6,"Ramírez, Harold",ground_ball,99,95.4,3,85.4,2496,0.429,0.4,4
