pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,8/7/2022,80.1,"O'Neill, Tyler",line_drive,212,92.2,14,79.5,2503,0.943,0.92,4
SL,8/6/2022,80.9,"Molina, Yadier",fly_ball,187,60.1,36,80.6,2645,0.491,0.442,3
SI,8/6/2022,95.8,"DeJong, Paul",ground_ball,3,100.1,-23,96,2073,0.14,0.131,2
SL,8/5/2022,81.8,"Edman, Tommy",ground_ball,29,96.3,-1,80.7,2419,0.346,0.326,2
SI,8/5/2022,95.8,"DeJong, Paul",line_drive,300,103,17,95.7,2073,0.48,0.552,5
FF,8/5/2022,91.3,"Nootbaar, Lars",popup,65,75,81,90.4,2291,0.006,0.005,3
FC,8/4/2022,90.8,"Nootbaar, Lars",fly_ball,392,101.5,30,90.8,2443,0.566,1.086,6
SI,8/4/2022,92.2,"DeJong, Paul",fly_ball,383,100.4,23,91.9,2186,0.46,0.673,5
SL,8/4/2022,80.7,"Donovan, Brendan",line_drive,185,96.6,11,80.6,2516,0.837,0.817,4
CU,8/4/2022,81.1,"O'Neill, Tyler",fly_ball,390,102.5,26,82,2226,0.766,1.434,6
CH,8/4/2022,86,"Goldschmidt, Paul",line_drive,277,85.2,23,86.4,1614,0.297,0.275,3
FF,8/4/2022,94.1,"Nootbaar, Lars",line_drive,180,107.8,11,94.7,2188,0.903,0.929,5
CH,8/4/2022,86.1,"Edman, Tommy",line_drive,340,107.2,21,86.2,1686,0.823,1.353,6
FF,8/4/2022,92.8,"Arenado, Nolan",ground_ball,50,101.4,-1,94.1,2247,0.4,0.376,4
FF,8/4/2022,95.2,"Carlson, Dylan",fly_ball,318,89.9,30,95.2,2411,0.066,0.087,3
FF,8/4/2022,92.1,"Carlson, Dylan",ground_ball,101,99.9,6,92.2,2209,0.651,0.611,4
FF,8/2/2022,92.2,"Dickerson, Corey",ground_ball,20,78.1,-5,92.2,1614,0.103,0.093,2
FF,7/31/2022,93.3,"Arenado, Nolan",popup,149,83,65,92.8,2451,0.006,0.005,3
FF,7/31/2022,90.6,"Nootbaar, Lars",fly_ball,310,96,44,92.4,2359,0.017,0.025,3
FF,7/30/2022,94.8,"Gorman, Nolan",ground_ball,92,99.4,6,93.8,2626,0.62,0.579,4
SI,7/30/2022,98.1,"Donovan, Brendan",fly_ball,378,98.3,29,98.4,1887,0.354,0.616,6
FF,7/30/2022,94.5,"Arenado, Nolan",line_drive,328,90.7,22,96,2548,0.237,0.264,3
SI,7/30/2022,97.4,"DeJong, Paul",fly_ball,300,85.5,37,97.2,2156,0.011,0.013,3
SI,7/27/2022,95.1,"Gorman, Nolan",line_drive,148,104.8,8,95.1,2101,0.691,0.665,4
FF,7/27/2022,95.1,"Nootbaar, Lars",ground_ball,8,99.9,-16,94.8,2113,0.163,0.147,2
FF,7/27/2022,94.9,"Dickerson, Corey",line_drive,257,104.6,9,94.4,2195,0.771,0.759,4
FF,7/27/2022,95.4,"Pujols, Albert",fly_ball,336,92,33,95.5,2379,0.071,0.124,3
SL,7/27/2022,82.3,"O'Neill, Tyler",fly_ball,206,93.8,58,82,2483,0.006,0.005,3
FF,7/26/2022,97.3,"O'Neill, Tyler",fly_ball,362,100.6,32,97.2,2483,0.534,1.068,6
FF,7/26/2022,96.1,"Knizner, Andrew",popup,71,81.7,75,95.8,2500,0.011,0.013,3
CH,7/24/2022,87.7,"Knizner, Andrew",ground_ball,53,81.4,2,88.1,2090,0.22,0.205,2
FF,7/24/2022,93.2,"Pujols, Albert",fly_ball,205,66.5,46,93.8,2172,0.289,0.297,3
FF,7/23/2022,95.1,"Donovan, Brendan",fly_ball,325,87,28,95.4,2302,0.08,0.1,3
FF,7/23/2022,96,"Edman, Tommy",popup,125,58.3,63,95.9,2294,0.006,0.005,1
SL,7/23/2022,85.9,"Pujols, Albert",ground_ball,3,72.6,-40,86,1763,0.111,0.103,2
SL,7/23/2022,87.7,"Goldschmidt, Paul",ground_ball,17,79.9,-6,87.7,1729,0.111,0.1,2
CH,7/23/2022,87.6,"O'Neill, Tyler",popup,101,84.1,72,87.9,1800,0.006,0.005,3
CH,7/23/2022,87.7,"Carlson, Dylan",line_drive,287,94.1,20,88.5,1790,0.266,0.279,4
FC,7/22/2022,93,"Edman, Tommy",line_drive,268,83.9,20,94.4,2377,0.683,0.664,4
CH,7/22/2022,86.4,"Nootbaar, Lars",ground_ball,98,85.4,7,86.9,1918,0.434,0.411,4
FF,7/16/2022,94.3,"Romine, Austin",ground_ball,2,66.3,-38,93.8,2326,0.106,0.099,2
FF,7/16/2022,94.6,"Carlson, Dylan",ground_ball,33,93,-4,93.8,2333,0.243,0.229,2
SL,7/16/2022,83.5,"Edman, Tommy",fly_ball,396,100.7,29,83,2845,0.611,1.158,6
FF,7/16/2022,95.6,"Carlson, Dylan",ground_ball,30,82.2,-5,98.2,2633,0.154,0.156,2
FF,7/16/2022,94.3,"Nootbaar, Lars",fly_ball,426,110,36,94,2374,0.737,1.519,6
