pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,9/17/2022,98.1,"Rosario, Amed",ground_ball,1,55.5,-74,98.2,1869,0.197,0.177,1
SI,9/17/2022,92.1,"Gonzalez, Oscar",ground_ball,60,75.9,5,92.5,2266,0.254,0.24,2
SL,9/17/2022,86.8,"Gonzalez, Oscar",ground_ball,4,69.1,-37,85.9,2968,0.083,0.075,2
SL,9/17/2022,91.9,"Hedges, Austin",ground_ball,10,79,-12,91.9,2498,0.097,0.091,2
CU,9/17/2022,78.1,"Ramírez, José",ground_ball,8,55.6,-14,77.7,2846,0.097,0.107,1
FC,9/17/2022,87.8,"Rosario, Amed",line_drive,139,91.1,7,88.2,2466,0.509,0.475,4
SI,9/17/2022,97.7,"Palacios, Richie",ground_ball,4,103.2,-25,97.9,1867,0.14,0.127,2
CU,9/17/2022,77,"Kwan, Steven",fly_ball,236,75.7,39,76.9,2717,0.117,0.105,3
SL,9/17/2022,90.7,"Clement, Ernie",fly_ball,224,69.1,41,91,2372,0.48,0.493,3
FC,9/17/2022,85.9,"Hedges, Austin",ground_ball,2,9.1,-36,86.2,2354,0.291,0.293,1
FS,9/17/2022,90.2,"Rosario, Amed",ground_ball,88,98,4,91,1701,0.554,0.538,4
FF,9/17/2022,96.3,"Kwan, Steven",line_drive,289,96.2,17,96.6,2635,0.511,0.513,4
CU,9/17/2022,77.6,"Clement, Ernie",fly_ball,223,69.7,42,77.1,2808,0.394,0.409,3
CU,9/17/2022,79.9,"Freeman, Tyler",ground_ball,1,68.5,-39,80.2,2779,0.109,0.098,2
FC,9/17/2022,89,"Straw, Myles",line_drive,224,98.7,11,89.3,2334,0.877,0.854,4
SL,9/17/2022,86.5,"Kwan, Steven",ground_ball,25,93.8,-5,86,2999,0.257,0.254,2
SL,9/17/2022,91,"Miller, Owen",line_drive,229,74,23,91,2388,0.906,0.846,4
SL,9/16/2022,86.1,"Ramírez, José",popup,111,59.2,66,85.6,3052,0,0,1
