pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,8/26/2022,93.5,"Nola, Austin",fly_ball,338,90.6,30,93.4,2117,0.08,0.122,3
SL,8/26/2022,85.1,"Cronenworth, Jake",ground_ball,11,89.1,-16,84.2,1849,0.097,0.087,2
SL,8/26/2022,69.8,"Kim, Ha-Seong",fly_ball,426,104.3,27,69.3,1651,0.837,1.641,6
FF,8/26/2022,94.1,"Myers, Wil",ground_ball,86,85.6,6,93.9,2154,0.42,0.394,4
CU,8/26/2022,79.5,"Machado, Manny",ground_ball,48,87.9,0,78.7,2948,0.24,0.216,2
CU,8/26/2022,79.8,"Profar, Jurickson",ground_ball,13,96.8,-7,78.9,2887,0.251,0.236,2
FC,8/24/2022,91.7,"Myers, Wil",fly_ball,206,81.6,57,91.8,2414,0.043,0.052,3
SI,8/24/2022,95,"Kim, Ha-Seong",ground_ball,12,89.6,-9,95.5,2219,0.163,0.153,2
FC,8/24/2022,89.7,"Bell, Josh",ground_ball,11,102.7,-11,89.9,2350,0.26,0.234,2
FC,8/24/2022,93.5,"Drury, Brandon",fly_ball,308,90.6,36,93.3,2340,0.037,0.054,3
SL,8/23/2022,87.1,"Kim, Ha-Seong",line_drive,189,87.5,11,87.5,2652,0.657,0.603,4
FF,8/23/2022,95.4,"Machado, Manny",popup,202,73.4,53,94.8,2336,0.114,0.125,3
FF,8/19/2022,94,"Drury, Brandon",line_drive,292,105.8,12,94.8,2378,0.874,0.898,4
SI,8/18/2022,96.7,"Profar, Jurickson",ground_ball,25,101,-5,97.3,2123,0.274,0.247,2
SL,8/18/2022,84.7,"Kim, Ha-Seong",ground_ball,55,92,1,84.5,2675,0.349,0.321,2
FC,8/17/2022,89.2,"Machado, Manny",ground_ball,45,98.7,-2,88.6,2360,0.351,0.335,2
SL,8/17/2022,83.7,"Nola, Austin",popup,43,69.1,81,84.1,2053,0.006,0.005,3
CH,8/17/2022,89.2,"Profar, Jurickson",ground_ball,1,62.6,-61,87.5,1853,0.283,0.281,2
SL,8/17/2022,82.3,"Kim, Ha-Seong",line_drive,191,100.5,11,82.7,2115,0.886,0.865,4
SL,8/17/2022,81.2,"Cronenworth, Jake",popup,150,90.5,65,81.9,2041,0.009,0.008,3
FF,8/17/2022,92.5,"Bell, Josh",line_drive,275,108.5,17,92.3,2276,0.669,0.836,6
SL,8/16/2022,81.6,"Profar, Jurickson",fly_ball,188,64.2,26,81.9,2315,0.786,0.707,4
FF,8/16/2022,91.6,"Grisham, Trent",fly_ball,267,104,54,91.8,2274,0.02,0.031,3
FF,8/16/2022,92.4,"Cronenworth, Jake",fly_ball,221,87,57,92.6,2310,0.026,0.035,3
FF,8/16/2022,92.5,"Bell, Josh",fly_ball,248,75.2,40,92.9,2276,0.157,0.141,3
SI,8/16/2022,90.6,"Profar, Jurickson",ground_ball,12,100.3,-10,90.9,2111,0.269,0.257,2
SL,8/16/2022,83.6,"Machado, Manny",line_drive,362,106.1,16,84.1,2124,0.571,0.641,5
SI,8/16/2022,94.7,"Machado, Manny",ground_ball,19,109.6,-4,94.7,2153,0.437,0.399,4
FC,8/16/2022,87.7,"Drury, Brandon",line_drive,232,69,30,87.6,2011,0.871,0.841,4
SL,8/15/2022,89.5,"Kim, Ha-Seong",line_drive,179,82.1,13,89.7,2742,0.671,0.632,4
SL,8/15/2022,89.7,"Myers, Wil",ground_ball,117,89.3,8,90.2,2790,0.494,0.445,4
FS,8/14/2022,79.4,"Cronenworth, Jake",line_drive,143,58.9,22,79.1,492,0.437,0.393,1
FF,8/14/2022,87.5,"Drury, Brandon",fly_ball,242,84.4,50,87.1,2297,0.02,0.027,3
FS,8/14/2022,80.8,"Machado, Manny",ground_ball,110,80.6,8,80.7,521,0.38,0.355,4
SI,8/14/2022,93.6,"Bell, Josh",ground_ball,8,97.8,-20,94,2145,0.12,0.108,2
SI,8/14/2022,93.9,"Machado, Manny",ground_ball,5,97.2,-20,94.5,2143,0.114,0.103,2
SI,8/13/2022,98.6,"Kim, Ha-Seong",popup,148,53.4,48,99.2,2268,0.097,0.087,1
