pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,8/31/2022,97.9,"Haniger, Mitch",fly_ball,337,97.1,31,99,2393,0.249,0.45,5
SI,8/31/2022,98.9,"Rodríguez, Julio",ground_ball,2,104.9,-35,100.4,2356,0.103,0.093,2
SI,8/31/2022,99.4,"Frazier, Adam",line_drive,250,82.5,22,100.9,2403,0.566,0.559,4
CU,8/31/2022,86,"Toro, Abraham",fly_ball,403,104.9,24,86.4,2184,0.869,1.63,6
SL,8/30/2022,78.6,"Frazier, Adam",fly_ball,200,77.7,54,77,2768,0.069,0.075,3
CH,8/30/2022,86,"Santana, Carlos",fly_ball,343,100.9,41,85,1412,0.14,0.255,3
CH,8/30/2022,86.9,"France, Ty",ground_ball,80,103.5,2,86,1519,0.509,0.475,4
FF,8/28/2022,93.7,"Frazier, Adam",line_drive,290,93.8,16,92.9,2178,0.737,0.756,4
KC,8/26/2022,82.8,"Raleigh, Cal",ground_ball,13,93.6,-7,83.5,2203,0.217,0.198,2
FC,8/26/2022,87.6,"Frazier, Adam",line_drive,358,93.6,23,89.3,2496,0.174,0.212,3
FF,8/26/2022,92,"Santana, Carlos",line_drive,135,96,10,93.1,2184,0.703,0.661,4
SL,8/26/2022,83.4,"Crawford, J.P.",ground_ball,1,49.6,-58,84.1,2695,0.209,0.188,1
FS,8/26/2022,87.4,"Raleigh, Cal",ground_ball,2,89.8,-25,88.4,967,0.086,0.084,2
FF,8/26/2022,96.6,"Frazier, Adam",ground_ball,7,90.5,-21,97.3,2488,0.111,0.113,2
FC,8/26/2022,99,"Haniger, Mitch",line_drive,259,106,13,99.7,2743,0.791,0.807,5
FF,8/25/2022,92.2,"Haniger, Mitch",ground_ball,13,101.8,-8,92.2,2236,0.266,0.239,2
SI,8/25/2022,95,"Frazier, Adam",ground_ball,22,95.7,-4,95.9,2395,0.314,0.317,2
SI,8/24/2022,96.8,"Raleigh, Cal",fly_ball,398,104.7,24,98.4,2070,0.869,1.63,6
SI,8/24/2022,97.3,"France, Ty",ground_ball,12,84,-9,98,2226,0.123,0.116,2
SI,8/24/2022,97.6,"Haniger, Mitch",fly_ball,381,102.1,33,98.3,2183,0.523,1.035,6
FF,8/23/2022,92.3,"France, Ty",popup,178,81.2,59,92.4,2281,0.037,0.039,3
SI,8/23/2022,89.2,"Suárez, Eugenio",fly_ball,430,108.4,28,91.6,2232,0.98,2.035,6
FF,8/23/2022,91.1,"Frazier, Adam",fly_ball,287,89.9,47,91,2250,0.009,0.012,3
SL,8/21/2022,88.9,"Raleigh, Cal",line_drive,331,106,19,90.4,2299,0.609,0.787,6
FF,8/21/2022,91.9,"France, Ty",ground_ball,83,100.7,4,91.3,2389,0.586,0.562,4
SL,8/21/2022,84.2,"Moore, Dylan",ground_ball,5,102.3,-14,81.7,3402,0.234,0.216,2
FF,8/21/2022,97.6,"Moore, Dylan",ground_ball,15,73,-11,98.6,2322,0.063,0.057,2
FF,8/21/2022,91.9,"Rodríguez, Julio",line_drive,303,97.4,18,90.9,2390,0.403,0.427,4
SI,8/21/2022,93.6,"Crawford, J.P.",line_drive,136,85.6,9,91.3,2508,0.483,0.443,4
SL,8/21/2022,85.5,"Rodríguez, Julio",line_drive,181,95.2,6,84.2,2459,0.494,0.459,4
FF,8/20/2022,94.4,"Frazier, Adam",line_drive,330,93.9,22,92.9,2169,0.194,0.228,3
SL,8/20/2022,86.9,"Suárez, Eugenio",line_drive,212,97,13,85.6,2639,0.926,0.909,4
SL,8/20/2022,82,"Crawford, J.P.",line_drive,173,104.7,10,81.8,2402,0.82,0.807,4
SL,8/20/2022,85.4,"Crawford, J.P.",ground_ball,29,68.8,0,84,2566,0.14,0.147,2
FF,8/20/2022,94.2,"Haniger, Mitch",ground_ball,11,92.1,-12,94.3,2174,0.146,0.133,2
SL,8/20/2022,80.5,"Winker, Jesse",line_drive,135,66.9,13,80,2333,0.346,0.311,2
SL,8/20/2022,80.5,"France, Ty",line_drive,317,95.2,19,80.1,2327,0.349,0.367,4
SL,8/20/2022,86.4,"France, Ty",ground_ball,74,67.7,6,86,2118,0.171,0.155,2
SL,8/19/2022,86.2,"France, Ty",ground_ball,6,105.1,-15,86.2,2576,0.229,0.206,2
FF,8/19/2022,92.7,"Lamb, Jake",fly_ball,232,74.1,31,93.3,2210,0.469,0.454,3
CH,8/19/2022,89.7,"Frazier, Adam",ground_ball,7,98.8,-11,89.6,1923,0.246,0.236,2
SI,8/19/2022,93.3,"Frazier, Adam",fly_ball,196,63.2,34,90.6,2567,0.671,0.606,4
FF,8/19/2022,93.2,"Haniger, Mitch",fly_ball,274,83,41,93.3,2044,0.023,0.027,3
FF,8/19/2022,93.7,"Winker, Jesse",line_drive,247,102,12,94.3,2107,0.934,0.939,4
FF,8/19/2022,93.4,"France, Ty",fly_ball,333,96,26,93.8,1973,0.254,0.347,5
SL,8/19/2022,85.6,"Rodríguez, Julio",fly_ball,357,107.1,19,85.4,2471,0.674,0.921,6
SI,8/19/2022,94,"Winker, Jesse",fly_ball,269,87.5,46,91.1,2482,0.009,0.01,3
SL,8/17/2022,83.3,"Haniger, Mitch",ground_ball,70,98.4,4,83.3,2271,0.554,0.538,4
SL,8/17/2022,85.3,"Rodríguez, Julio",fly_ball,356,93.3,30,84.9,2279,0.109,0.176,3
FF,8/17/2022,91.9,"Haggerty, Sam",fly_ball,259,79.2,42,91.6,1850,0.034,0.031,3
CH,8/17/2022,86.6,"Raleigh, Cal",ground_ball,1,39,-30,86.5,1642,0.231,0.232,1
FF,8/17/2022,91.6,"Santana, Carlos",fly_ball,390,101,25,91.1,2247,0.56,0.884,6
SL,8/17/2022,87.8,"Raleigh, Cal",fly_ball,425,107.2,32,87.6,2140,0.854,1.78,6
SL,8/17/2022,85.2,"Santana, Carlos",popup,135,77.5,69,84.8,1495,0.006,0.005,3
CU,8/16/2022,75.1,"Winker, Jesse",line_drive,294,108,16,73.5,2872,0.674,0.809,6
FC,8/16/2022,89.1,"Rodríguez, Julio",line_drive,376,105.5,21,89.1,2176,0.774,1.212,6
FC,8/16/2022,89.9,"Haggerty, Sam",ground_ball,7,93.9,-14,90.1,2221,0.166,0.149,2
SI,8/16/2022,91.9,"Frazier, Adam",line_drive,239,104.9,15,91.3,2105,0.62,0.668,5
SI,8/16/2022,92.6,"Casali, Curt",line_drive,239,98.7,13,92.2,2034,0.891,0.862,4
SI,8/16/2022,91.5,"Crawford, J.P.",fly_ball,227,85.8,54,91.6,1859,0.011,0.01,3
SI,8/15/2022,91.8,"Crawford, J.P.",line_drive,225,76.3,21,90.9,2367,0.96,0.923,4
SI,8/15/2022,91.2,"Winker, Jesse",ground_ball,18,102.6,-6,90.1,2137,0.323,0.301,2
CH,8/15/2022,80.1,"France, Ty",ground_ball,11,86.6,-8,79.2,2002,0.129,0.12,2
SI,8/15/2022,92.7,"Rodríguez, Julio",line_drive,168,107.5,6,91.7,2205,0.603,0.554,4
FC,8/15/2022,89.8,"Suárez, Eugenio",ground_ball,14,59.8,-11,89.9,2994,0.086,0.089,2
FF,8/14/2022,98.6,"Crawford, J.P.",ground_ball,9,104.1,-10,98.1,2527,0.28,0.252,2
SI,8/12/2022,97.4,"Frazier, Adam",ground_ball,13,83,-7,96.8,2262,0.126,0.121,2
SL,8/12/2022,88.3,"Santana, Carlos",ground_ball,84,99.4,5,88.3,2438,0.577,0.532,4
SL,8/12/2022,87.3,"Suárez, Eugenio",fly_ball,350,94.2,41,87.9,2171,0.006,0.005,3
FF,8/12/2022,93.8,"Crawford, J.P.",fly_ball,303,87.4,40,92,2240,0.014,0.019,3
SI,8/12/2022,97.8,"Suárez, Eugenio",line_drive,341,92.6,25,97.9,2199,0.154,0.185,3
FF,8/12/2022,94,"Winker, Jesse",fly_ball,244,72.6,36,94.8,2089,0.371,0.357,3
KC,8/12/2022,84,"Raleigh, Cal",line_drive,335,100.3,22,82.7,2269,0.374,0.482,5
CH,8/12/2022,89.7,"Winker, Jesse",ground_ball,68,104,3,90,2068,0.517,0.471,4
SL,8/10/2022,75.7,"Haniger, Mitch",line_drive,173,101.2,11,74.7,2479,0.886,0.865,4
SI,8/10/2022,98.4,"Haggerty, Sam",fly_ball,269,88.8,51,99.1,2243,0.014,0.014,3
SI,8/10/2022,98.6,"Moore, Dylan",ground_ball,5,85.5,-19,99.3,2200,0.103,0.11,2
CH,8/10/2022,88.1,"Santana, Carlos",fly_ball,382,98.5,26,89,2010,0.406,0.604,6
FF,8/9/2022,100.6,"Kelenic, Jarred",fly_ball,247,78.6,44,102.9,2467,0.04,0.036,3
SL,8/9/2022,85.5,"France, Ty",ground_ball,6,97.2,-16,85.2,2554,0.177,0.166,2
SL,8/9/2022,79.6,"Raleigh, Cal",line_drive,333,93.8,27,78.5,2462,0.163,0.223,3
SI,8/9/2022,98.1,"Torrens, Luis",ground_ball,129,95.8,7,98.5,2293,0.571,0.529,4
SI,8/9/2022,91.1,"Suárez, Eugenio",fly_ball,256,76.9,38,90.1,2207,0.083,0.075,3
CH,8/9/2022,88.2,"Frazier, Adam",popup,113,75.8,71,87.2,2251,0.003,0.003,3
SI,8/9/2022,95.6,"Santana, Carlos",ground_ball,10,91.1,-15,95,2244,0.16,0.168,2
CH,8/9/2022,91,"Crawford, J.P.",ground_ball,1,58.8,-62,91.6,1788,0.254,0.237,1
SI,8/9/2022,94,"Crawford, J.P.",ground_ball,3,47.3,-40,93.2,2158,0.177,0.165,1
SI,8/9/2022,95.9,"France, Ty",ground_ball,0,43.9,-72,96.5,2029,0.183,0.165,1
SI,8/9/2022,96.4,"Raleigh, Cal",line_drive,252,85,19,96.9,2193,0.729,0.697,4
SI,8/8/2022,98.2,"Frazier, Adam",ground_ball,21,84.4,-3,98.3,2164,0.166,0.149,2
SI,8/8/2022,96.6,"Haggerty, Sam",line_drive,209,85.9,15,96.2,2145,0.951,0.903,4
SI,8/8/2022,98.1,"Raleigh, Cal",fly_ball,305,86.8,35,97.7,2220,0.009,0.008,3
SI,8/8/2022,98.2,"Crawford, J.P.",ground_ball,133,69.8,13,97.9,2421,0.369,0.332,2
FC,8/7/2022,89.8,"Kelenic, Jarred",fly_ball,312,89.9,25,89.9,2163,0.16,0.207,3
FF,8/6/2022,93.5,"Torrens, Luis",line_drive,265,103.5,17,92.4,2078,0.509,0.606,5
FF,8/6/2022,93.8,"Santana, Carlos",popup,53,78.4,80,94.2,2300,0.014,0.017,3
CH,8/6/2022,86.7,"Santana, Carlos",fly_ball,290,79.5,31,87.2,1260,0.089,0.088,3
FC,8/5/2022,89.2,"Suárez, Eugenio",fly_ball,293,92.5,41,89.4,2330,0.009,0.008,3
FC,8/5/2022,89.5,"France, Ty",ground_ball,6,92.1,-10,89.9,2292,0.186,0.188,2
CH,8/5/2022,85,"Frazier, Adam",line_drive,174,98.6,10,85.3,1679,0.743,0.681,4
FC,8/5/2022,90.5,"Kelenic, Jarred",popup,157,61.5,50,90.4,2235,0.117,0.105,3
CH,8/5/2022,85.4,"Lamb, Jake",ground_ball,25,99.7,-4,85.8,1743,0.326,0.309,2
CU,8/5/2022,73.7,"Raleigh, Cal",fly_ball,266,75.5,31,72,2806,0.369,0.348,3
CU,8/5/2022,73.4,"Crawford, J.P.",fly_ball,290,79.4,31,71.7,2756,0.129,0.126,3
CU,8/5/2022,74.1,"Santana, Carlos",ground_ball,3,58.1,-37,71.9,2732,0.086,0.077,1
FF,8/3/2022,96.2,"Crawford, J.P.",ground_ball,8,83.7,-11,96.5,2404,0.131,0.124,2
SI,8/3/2022,95.8,"Frazier, Adam",ground_ball,108,76.1,8,94.9,2094,0.314,0.301,2
SI,8/2/2022,100.2,"Frazier, Adam",line_drive,177,66.5,19,100.3,2167,0.597,0.537,4
FF,8/2/2022,91.1,"Santana, Carlos",popup,173,83.6,61,90.1,2347,0.017,0.017,3
SI,8/2/2022,91.6,"Suárez, Eugenio",ground_ball,117,71.5,12,91.1,2212,0.323,0.291,2
SL,8/2/2022,81.7,"Winker, Jesse",fly_ball,342,98,37,81.1,2385,0.171,0.33,3
SL,8/2/2022,81.4,"Winker, Jesse",ground_ball,3,74.4,-29,81,2550,0.051,0.052,2
SI,8/1/2022,97.2,"Kelenic, Jarred",ground_ball,17,104.3,-6,96.1,2189,0.354,0.331,2
SL,8/1/2022,87.8,"Suárez, Eugenio",ground_ball,40,88.9,-1,89.8,2388,0.246,0.228,2
FF,7/31/2022,92.8,"Raleigh, Cal",line_drive,285,80.4,30,92.2,2276,0.1,0.09,3
FF,7/31/2022,95.9,"Winker, Jesse",fly_ball,390,105.1,24,95,2152,0.869,1.63,6
FF,7/31/2022,95.7,"Toro, Abraham",popup,133,67.7,63,94.6,2449,0.006,0.005,3
CH,7/30/2022,90.2,"Crawford, J.P.",ground_ball,25,75.5,0,89.6,1959,0.1,0.09,2
SI,7/30/2022,95.3,"Lewis, Kyle",ground_ball,2,77.7,-42,95.1,2235,0.103,0.093,2
SL,7/30/2022,90.2,"Toro, Abraham",line_drive,205,100.2,12,89.9,2880,0.917,0.904,4
SL,7/30/2022,89.9,"Raleigh, Cal",ground_ball,5,83.9,-24,89.2,2826,0.077,0.085,2
SL,7/30/2022,90.1,"Frazier, Adam",line_drive,154,101.9,10,89.6,2786,0.809,0.764,4
SL,7/29/2022,85.8,"Rodríguez, Julio",fly_ball,291,83.7,31,85.2,2333,0.046,0.056,3
SL,7/29/2022,86.6,"Frazier, Adam",line_drive,136,73.9,14,85.8,2427,0.491,0.442,4
FF,7/29/2022,97.9,"Raleigh, Cal",fly_ball,339,94.8,34,97.7,2386,0.086,0.144,3
FF,7/29/2022,97.1,"Haggerty, Sam",fly_ball,268,78.6,33,96.5,2352,0.051,0.046,3
FF,7/29/2022,95.5,"Toro, Abraham",popup,41,64.5,82,94.9,2410,0.006,0.006,3
FF,7/28/2022,93.7,"Winker, Jesse",line_drive,330,100.1,19,92.8,2301,0.369,0.436,5
FF,7/28/2022,96.1,"Frazier, Adam",line_drive,328,96.9,20,94.5,2318,0.277,0.317,4
SL,7/27/2022,85.9,"Rodríguez, Julio",fly_ball,416,108.5,32,85.9,2561,0.894,1.861,6
SL,7/27/2022,83.9,"Haggerty, Sam",line_drive,236,80.6,22,84.5,2534,0.711,0.701,4
SI,7/27/2022,98.4,"Frazier, Adam",ground_ball,10,96.1,-13,98.6,2096,0.174,0.157,2
CH,7/26/2022,87,"France, Ty",line_drive,281,83.5,30,86.9,2012,0.066,0.075,3
CU,7/26/2022,81.3,"Toro, Abraham",popup,174,85.8,61,81.1,2381,0.014,0.015,3
SI,7/26/2022,92.7,"Santana, Carlos",fly_ball,284,78.1,30,93.6,2209,0.223,0.216,3
SI,7/26/2022,93.3,"Frazier, Adam",ground_ball,2,61.5,-45,94.2,2154,0.194,0.196,2
FF,7/26/2022,94.2,"Raleigh, Cal",line_drive,349,100.9,18,95.3,2069,0.4,0.455,5
SL,7/25/2022,89,"Santana, Carlos",ground_ball,14,100.3,-10,90.2,2303,0.269,0.257,2
FC,7/24/2022,84.1,"Crawford, J.P.",ground_ball,145,101.1,8,83.8,2826,0.686,0.633,4
SI,7/24/2022,94.5,"Haggerty, Sam",line_drive,319,98.6,15,93.9,2314,0.717,0.697,4
SI,7/24/2022,94.3,"Moore, Dylan",ground_ball,104,75.2,10,93.6,2334,0.326,0.3,2
FC,7/24/2022,83.6,"Frazier, Adam",fly_ball,312,86.4,34,83.6,2543,0.017,0.021,3
FF,7/24/2022,92,"Toro, Abraham",line_drive,379,99.9,27,93.2,2226,0.54,0.926,6
