pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FA,8/23/2022,62.8,"Alberto, Hanser",ground_ball,16,90.5,-8,60.9,1575,0.166,0.159,2
FA,8/23/2022,63.1,"Muncy, Max",fly_ball,279,81.2,36,61,1558,0.026,0.027,3
FA,8/23/2022,62.4,"Smith, Will",fly_ball,337,96,40,60.2,1608,0.049,0.08,3
FA,8/23/2022,63.2,"Freeman, Freddie",ground_ball,14,86.7,-11,61.2,1597,0.143,0.133,2
FA,8/23/2022,64.7,"Turner, Trea",line_drive,244,99,17,62.6,1572,0.466,0.486,4
SI,8/22/2022,90.9,"Bellinger, Cody",fly_ball,383,102,31,90.8,2075,0.597,1.179,6
FF,8/22/2022,96.9,"Turner, Justin",ground_ball,22,101.1,-6,97,2564,0.254,0.229,2
CH,8/22/2022,81.1,"Betts, Mookie",ground_ball,5,60.3,-25,80.9,1629,0.054,0.053,2
CH,8/21/2022,88.7,"Smith, Will",line_drive,268,97.9,18,88.3,1581,0.394,0.441,4
FC,8/21/2022,87.8,"Freeman, Freddie",line_drive,269,94.3,18,87.2,2251,0.474,0.479,4
SI,8/21/2022,96.4,"Bellinger, Cody",ground_ball,119,77.1,10,95.9,2274,0.323,0.291,4
FF,8/21/2022,94,"Thompson, Trayce",popup,130,82.9,67,94.9,2308,0.006,0.005,3
FF,8/21/2022,91.2,"Alberto, Hanser",fly_ball,266,80.6,30,92.7,1937,0.077,0.069,3
SL,8/21/2022,83.6,"Turner, Justin",line_drive,206,76.2,18,84.3,2339,0.92,0.881,4
FF,8/20/2022,92.9,"Bellinger, Cody",fly_ball,375,96.5,30,93.8,2350,0.217,0.384,5
FF,8/20/2022,91.9,"Turner, Justin",line_drive,225,96.2,13,92.6,2174,0.92,0.892,4
FF,8/19/2022,93.8,"Lux, Gavin",ground_ball,5,96.6,-29,93.8,2334,0.106,0.101,2
